0.08986665, -0.019971024, -0.04542183, -0.08759817, -0.007195531, 0.029547257, 0.09800545, 0.067577735, 0.09123723, 0.12420519, -0.021162478, -0.026915507, 0.04789264, 0.05393044, -0.12860508, 0.052844938, -0.0050229067, -0.021049043, 0.09226251, 0.13912706, -0.0695222, 0.012608277, 0.043692317, 0.023305083, 0.048441496, -0.058584496, 0.1328482, 0.04302543, 0.16545582, 0.05193558, 0.0016064077, -0.049901564, -0.069171265, -0.07936495, 0.10416442, 0.10234543, -0.011976142, -0.08279556, 0.11038376, 0.07784068, 0.038146183, 0.08381639, 0.07791298, 0.0964714, -0.11293106, 0.07390587, 0.017072486, 0.1025698, -0.13294628, 0.16834024, 0.016609004, 0.037693195, 0.080312885, 0.08337935, 0.014587329, 0.011079489, 0.05145343, 0.08293277, 0.005255494, -0.0038529267, -0.088445716, -0.095715016, 0.10691231, -0.040875476
0.0314693, -0.02878777, 0.05469993, 0.123980895, 0.050411653, -0.11011538, 0.048192497, 0.11922249, 0.06919209, 0.12250257, 0.013414119, 0.08154862, 0.017767727, 0.14005806, -0.028912045, 0.12506315, -0.048780583, -0.09524472, 0.052708007, 0.044502605, -0.03980112, -0.03993294, 0.034482982, 0.08622935, -0.020937245, -0.10414176, 0.0605532, 0.11326622, 0.04339143, 0.13395163, -0.11993426, 0.0056695514, -0.13419853, -0.12015508, 0.050743837, 0.04905851, -0.060750358, -0.07771275, -0.054751728, 0.070053734, -0.029468628, 0.0025460746, 0.0907659, 0.041226085, -0.078370385, 0.046360724, -0.048788927, 0.09288703, -0.0926692, 0.12324767, -0.02259827, 0.13054056, 0.11166353, 0.11525091, 0.03611257, -0.04402315, 0.0026313318, -0.058182012, 0.07234965, -0.1313552, 0.058646634, -0.07053438, 0.15069793, -0.037647005
0.06462301, -0.009313862, 0.08154744, 0.11183304, 0.059437554, 0.045413088, 0.018317742, 0.03726908, 0.11456521, 0.0032728713, 0.024717206, 0.054754283, 0.092488624, 0.09019228, 0.017500611, 0.05923052, -0.0023025635, 0.026948618, 0.073671386, 0.019472623, -0.06931236, 0.0413798, 0.032237817, 0.106569655, 0.09357367, -0.06446107, 0.14072697, 0.09512246, 0.13835697, 0.033773955, 0.06245561, 0.07994311, -0.029570235, 0.011515074, 0.057402544, 0.10005654, -0.0013925096, -0.0759549, 0.093423516, 0.032199595, -0.007048919, 0.10766852, 0.020421103, 0.08536005, -0.04220274, 0.0914465, 0.06889604, 0.13170016, 0.108056426, 0.04435864, -0.02674765, 0.08814467, 0.07220307, 0.072751515, 0.01944327, -0.007561129, 0.07548827, 0.06622374, 0.04677204, -0.08030307, -0.09819275, -0.019270709, 0.10224142, 0.0009512571
-0.08781984, 0.038418222, 0.017180303, 0.105144575, 0.08333949, 0.031727646, -0.04496973, -0.1459153, -0.09473605, 0.0020045212, 0.07597333, 0.035542406, -0.09262389, -0.026334725, 0.075087205, 0.07171714, 0.08626944, 0.15945208, -0.085909426, 0.10860803, 0.11161697, 0.13277593, 0.12814637, 0.11107984, 0.07419373, -0.018939499, -0.069767065, 0.09715098, -0.07763926, 0.1260059, 0.065935515, 0.09417153, -0.0911752, 0.0033425512, 0.10074988, 0.11177351, 0.11964678, 0.08731822, 0.092376985, 0.07544942, 0.11443122, -0.12345303, 0.0702637, -0.06135385, 0.0188449, 0.08517139, -0.09925655, 0.08717767, 0.11826507, -0.0659199, 0.060422957, 0.08819121, 0.13550967, -0.13648094, -0.0018581293, -0.025175676, 0.12991337, -0.02136346, 0.06848596, 0.13452505, -0.083675146, -0.0734256, 0.07777113, 0.13313992
0.0701955, 0.022034178, 0.03595623, -0.120194376, -0.00042109645, 0.072839476, 0.009580288, -0.15260677, 0.089418985, 0.027317014, -0.026004188, -0.14264038, -0.17187215, -0.036536932, -0.11190232, -0.12005855, -0.037851658, 0.06990154, 0.13071163, -0.0640778, -0.09756193, 0.12983237, 0.13554862, 0.053933937, -0.09612573, -0.13108636, -0.0056941165, -0.12931575, 0.042700876, 0.011779852, 0.048224475, -0.03180177, 0.118236884, 0.10424613, -0.1372632, 0.13072506, 0.14267883, -0.13189223, -0.06324829, -0.09853176, -0.05841126, 0.1381545, 0.044787355, 0.10135976, 0.06489222, -0.11589907, 0.12956305, -0.04657311, 0.052519508, 0.051984522, -0.07029568, 0.07786754, 0.10662931, -0.025735918, 0.041974563, 0.0325603, -0.046230763, 0.09671815, -0.167863, 0.050434474, -0.09307631, -0.049546428, -0.113431744, 0.0654998
0.055815674, -0.0903525, -0.034548897, 0.017133005, -0.12303836, 0.023890339, -0.0058939843, 0.12810935, 0.049639642, -0.04903521, -0.029607976, -0.08875514, -0.005922362, 0.12109303, -0.031199258, 0.05842334, -0.054468952, -0.11135569, 0.13722776, 0.0037574254, -0.035678703, -0.018333664, -0.050076228, 0.06949507, -0.08060033, 0.0005452322, 0.008886128, -0.11431438, 0.1283832, -0.017869543, 0.10694916, -0.061821084, 0.03135067, 0.0031721669, 0.015088692, 0.11520809, 0.011000969, -0.06494492, -0.017243054, 0.046023604, 0.11066912, 0.053633794, 0.13606109, 0.09862196, -0.071682625, -0.090989694, -0.015619011, -0.008604731, -0.1060941, 0.07905895, -0.017137611, -0.022158917, 0.07474282, 0.032606933, -0.03672191, 0.052240483, -0.1260004, 0.085521795, 0.10112262, -0.010607276, 0.04388389, 0.007966356, 0.03712951, 0.020942828
0.107237816, -0.08418855, -0.13344656, -0.0105739115, -0.07791562, -0.07529567, -0.061586834, 0.12123419, -0.025222808, -0.12308186, -0.032260027, -0.040902883, 0.0009260851, 0.047139928, -0.101694204, 0.03650804, -0.13905424, -0.110702865, -0.147135, 0.16529013, -0.1421083, -0.052667953, -0.049729273, -0.06419634, 0.07124877, -0.051371213, 0.1002928, -0.1311868, 0.06640448, 0.09154299, 0.08293873, -0.02500106, -0.09787664, -0.03280615, 0.03577238, 0.026632233, -0.14342831, -0.017222561, 0.080874614, 0.118098155, 0.13181236, -0.058400244, 0.101283476, 0.01590164, -0.08361215, -0.07478888, -0.09858348, 0.1588905, -0.036342386, 0.026278015, -0.08639191, 0.053803205, 0.038530797, 0.15541467, -0.0975623, -0.106802486, 0.13820599, 0.1271481, 0.14737682, -0.088126674, -0.025057714, -0.022536842, 0.13737328, -0.14345148
0.025855966, 0.066953234, 0.09694993, 0.09981895, 0.065441504, 0.018231299, 0.013235978, -0.072553016, 0.02508287, 0.058426734, -0.011627989, -0.07121172, -0.07735678, -0.07330375, -0.07219696, -0.09681258, -0.05927018, 0.01748718, 0.08971842, -0.035122078, -0.09791755, 0.020846708, 0.124679826, 0.025724595, 0.017545823, -0.097727545, 0.043363113, 0.090996265, 0.08220686, 0.0049623502, 0.07565695, -0.048925254, 0.06066039, 0.09642119, -0.052031476, 0.11530922, 0.09872796, -0.03840106, -0.0668096, 0.0047381036, -0.041543882, 0.038448866, 0.05908483, -0.00024202015, 0.09779206, 0.09669789, -0.009527787, 0.020532023, 0.011803247, -0.09220905, -0.09474337, 0.046895824, 0.056145202, -0.10989229, -0.010366081, 0.06911977, -0.10996586, 0.07155931, -0.034182794, -0.09586614, -0.013613236, 0.0015425186, -0.1126052, 0.11108617
0.040283617, 0.03946064, 0.09708799, -0.047522966, -0.02166658, 0.14764324, -0.017603131, 0.092862345, 0.10852221, 0.1285986, 0.008553532, -0.0032659865, 0.09241073, 0.10864711, -0.0091774035, -0.12777756, -0.07279238, 0.06330441, 0.07975965, -0.013992673, -0.1132878, 0.10394369, 0.055576384, 0.11606891, -0.027677061, -0.07835576, 0.108317025, -0.082650825, 0.15053904, 0.088698715, 0.07733236, -0.12348661, 0.119842306, 0.10483078, -0.0910275, 0.13749008, 0.11119499, -0.09544313, -0.1446296, -0.12709221, 0.012182738, 0.06516766, 0.1403196, 0.13003543, 0.050651878, -0.026867863, 0.12260643, 0.0009578569, 0.05014799, 0.08161223, -0.037169922, 0.09912635, 0.065493114, -0.038252003, 0.084142946, 0.15047944, -0.057213098, 0.12492632, -0.045610845, 0.0073248823, 0.12063568, -0.028378995, -0.057182763, 0.09416595
-0.028985286, 0.09136279, 0.043435887, 0.09612488, 0.03506916, -0.026447201, -0.020214485, -0.11166607, 0.016001232, -0.043713294, 0.0058790613, 0.14587346, 0.0071547506, -0.06024019, 0.03069543, 0.08608788, 0.0077685295, 0.040440332, -0.038975373, -0.02542246, 0.018979095, 0.017437207, 0.10376793, 0.091317885, 0.063136026, -0.0986402, -0.06981793, 0.12333702, -0.027767772, 0.037745308, -0.068974435, 0.1144905, -0.053130817, -0.042856716, 0.050827213, -0.008184832, 0.070224866, 0.07440037, -0.06646472, 0.045313213, -0.049897328, -0.08737948, 0.029944727, -0.05708499, 0.14352524, 0.07936714, -0.015351069, 0.1171776, 0.07812212, -0.13597733, 0.027438175, 0.0674305, 0.097344264, -0.05638262, -0.047918476, -0.02951319, 0.0042939633, -0.034472242, -0.022232996, -0.056401372, -0.12245569, 0.0069209016, -0.08608767, 0.0040517817
